topic_id,type,stem,is_active,explanation_eli5,explanation_l1_points,explanation_points_by_option,explanation_l2,options,correct_answer,created_at,updated_at
72269ac7-2074-422a-a8de-a4f6cda7735f,MCQ,A 37-year-old woman with unilateral facial pain has a CT report describing complete opacification of the left maxillary sinus with an air–fluid level. What is the most likely diagnosis?,True,Fluid seen in a blocked maxillary sinus on the scan means an acute sinus infection. It matches her pain on that side.,[],"{""0"": [""CSF leak presents with clear watery rhinorrhoea and skull base defects, not maxillary air–fluid levels.""], ""1"": [""A unilateral air–fluid level with complete maxillary sinus opacification on CT is typical of acute maxillary sinusitis.""], ""2"": [""Chronic polyposis shows diffuse mucosal thickening and polyps rather than an acute air–fluid level.""], ""3"": [""A septal haematoma is a nasal septum problem and would not cause maxillary sinus opacification.""], ""4"": [""Allergic fungal rhinosinusitis often shows heterogenous hyperdense material with sinus expansion, not a simple air–fluid level.""]}","An air–fluid level within a completely opacified maxillary sinus on CT, with acute facial pain, strongly suggests acute maxillary sinusitis. CSF leaks cause unilateral clear rhinorrhoea and are associated with skull base defects rather than isolated maxillary findings. Chronic rhinosinusitis with polyps and allergic fungal rhinosinusitis have different radiological patterns (diffuse thickening, hyperdense allergic mucin, expansion). Septal haematoma is a separate intranasal pathology not seen as sinus opacification.","[""Cerebrospinal fluid leak"", ""Acute maxillary sinusitis"", ""Chronic rhinosinusitis with nasal polyps"", ""Nasal septal haematoma"", ""Allergic fungal rhinosinusitis""]",1,2025-09-16T09:56:57Z,2025-09-16T09:56:57Z
72269ac7-2074-422a-a8de-a4f6cda7735f,MCQ,A 43-year-old man with nasal polyps and asthma develops bronchospasm and facial flushing after taking ibuprofen. What is the most likely underlying diagnosis?,True,Asthma plus nose polyps that worsen with ibuprofen is a known pattern. It’s called aspirin-exacerbated respiratory disease.,[],"{""0"": [""Allergic fungal rhinosinusitis is not triggered by NSAIDs and typically shows allergic mucin and fungal-specific IgE.""], ""1"": [""Simple rhinitis does not explain NSAID-triggered bronchospasm with polyps and asthma.""], ""2"": [""Asthma, nasal polyps, and NSAID-induced reactions define aspirin-exacerbated respiratory disease (Samter’s triad).""], ""3"": [""GPA causes systemic vasculitis with epistaxis, crusting, and renal involvement rather than NSAID-triggered bronchospasm.""], ""4"": [""Primary ciliary dyskinesia causes CRS and ear/lung disease but is not characterised by NSAID sensitivity.""]}","The triad of asthma, nasal polyps, and respiratory reactions to aspirin/NSAIDs is characteristic of aspirin-exacerbated respiratory disease (AERD). Patients can develop bronchospasm, flushing, and nasal symptoms after NSAID exposure. Other conditions, such as allergic fungal rhinosinusitis, GPA, or PCD, have different triggers and systemic features. Recognition of AERD guides avoidance of NSAIDs and optimising anti-inflammatory therapy.","[""Allergic fungal rhinosinusitis"", ""Chronic simple rhinitis"", ""Aspirin-exacerbated respiratory disease"", ""Granulomatosis with polyangiitis"", ""Primary ciliary dyskinesia""]",2,2025-09-16T09:56:57Z,2025-09-16T09:56:57Z
72269ac7-2074-422a-a8de-a4f6cda7735f,MCQ,You manage a 30-year-old with acute sinusitis conservatively and provide safety-netting. Which advice is most appropriate?,True,"Go back urgently if your eye puffs up, vision changes, or you get a bad forehead headache. These can be signs of a serious spread of infection.",[],"{""0"": [""Waiting 6 months is unsafe and far too long for review or escalation if complications arise.""], ""1"": [""Back-up antibiotics should not be started immediately unless symptoms worsen or fail to improve.""], ""2"": [""A runny nose lasting a week is common and does not alone warrant reassessment.""], ""3"": [""Red flags such as eyelid swelling, visual disturbance, or severe frontal headache suggest orbital/intracranial complication and need urgent assessment.""], ""4"": [""Exercise restriction is unnecessary for uncomplicated acute sinusitis.""]}","Safety-netting for acute sinusitis focuses on recognising red flags for serious complications. Patients should seek urgent help if they develop periorbital swelling, visual symptoms, severe frontal headache, focal neurological signs, or systemic toxicity. Delayed/back-up antibiotics are started if symptoms fail to improve within about 7 days or worsen at any time (NICE antimicrobial prescribing for acute sinusitis). Routine activity restriction is not required.","[""If no better in 6 months, return to your GP"", ""Start your back-up antibiotic immediately"", ""Return if your runny nose persists beyond 1 week"", ""Seek urgent help if you develop eyelid swelling, visual symptoms, or a severe frontal headache"", ""Avoid all exercise until symptoms resolve""]",3,2025-09-16T09:56:57Z,2025-09-16T09:56:57Z
72269ac7-2074-422a-a8de-a4f6cda7735f,MCQ,A 49-year-old woman with chronic rhinosinusitis is reviewed in primary care. Which finding should prompt urgent ENT or emergency assessment?,True,"Swollen eyelids and stiff, painful eye movements can mean the infection has spread to the eye. This needs urgent hospital care.",[],"{""0"": [""Periorbital oedema with restricted eye movements suggests orbital cellulitis/abscess, requiring urgent ENT/ophthalmology assessment.""], ""1"": [""Dental caries can contribute to sinusitis but is not an emergency without complications.""], ""2"": [""Hyposmia is common in CRS and managed routinely.""], ""3"": [""Persistent cough can be associated with post-nasal drip but is not an urgent red flag by itself.""], ""4"": [""Bilateral nasal obstruction is typical of CRS and does not mandate urgent referral without red flags.""]}","Orbital involvement from sinusitis presents with periorbital swelling, pain, and reduced eye movements and is a medical emergency due to risk of vision loss and intracranial spread. Such patients need urgent hospital assessment for imaging, IV antibiotics, and possible surgical drainage (ENT/ophthalmology). Other listed features are routine CRS manifestations or comorbidities without immediate danger. Recognising red flags is key in primary care triage.","[""Periorbital oedema with reduced eye movements"", ""Dental caries"", ""Hyposmia"", ""Persistent cough"", ""Bilateral nasal obstruction""]",0,2025-09-16T09:56:57Z,2025-09-16T09:56:57Z
72269ac7-2074-422a-a8de-a4f6cda7735f,MCQ,You are teaching a patient how to use an intranasal corticosteroid spray. Which instruction is correct to optimise delivery and minimise side effects?,True,"Point the spray a little outwards, not at the middle wall, and sniff gently. This gets the medicine on the nose lining and avoids bleeding.",[],"{""0"": [""Once-weekly dosing is ineffective for intranasal corticosteroids which require regular daily use.""], ""1"": [""Aiming at the septum increases irritation and bleeding risk.""], ""2"": [""Sniffing hard pulls the spray into the throat rather than coating the nasal lining.""], ""3"": [""Aim the nozzle slightly outwards, away from the septum, to improve delivery and reduce epistaxis.""], ""4"": [""Head should be neutral or slightly forward, not far back, to avoid throat run-off.""]}","Correct intranasal corticosteroid technique improves efficacy and minimises side effects. Patients should aim the nozzle slightly laterally (away from the septum), use a gentle sniff, and take regular daily doses. Pointing at the septum and sniffing hard increase irritation, epistaxis, and poor deposition. Simple technique teaching improves adherence and outcomes (NICE CKS Allergic rhinitis).","[""Spray only once into both nostrils once a week"", ""Aim the nozzle towards the nasal septum"", ""Sniff hard immediately after spraying"", ""Aim the nozzle slightly outwards, away from the septum"", ""Tilt your head far back before spraying""]",3,2025-09-16T09:56:57Z,2025-09-16T09:56:57Z
72269ac7-2074-422a-a8de-a4f6cda7735f,MCQ,You issue a back-up prescription for phenoxymethylpenicillin to a 33-year-old with acute sinusitis being managed conservatively. What advice should you give about when to start it?,True,Only start the antibiotic if you don’t start getting better over the next week or if you get worse. You don’t need it straight away.,[],"{""0"": [""Using decongestants does not determine when to start a back-up antibiotic.""], ""1"": [""Start the delayed antibiotic if symptoms do not begin to improve within 7 days or if they worsen at any time.""], ""2"": [""Immediate antibiotics are not needed in uncomplicated acute sinusitis managed conservatively.""], ""3"": [""A fixed 24-hour delay regardless of symptoms is not recommended.""], ""4"": [""Fever threshold alone is not the trigger; overall symptom course and deterioration guide starting antibiotics.""]}",Delayed (back-up) prescribing in acute sinusitis aims to reduce unnecessary antibiotics while providing a safety net. Advise the patient to start the antibiotic if there is no improvement within about 7 days from now or if symptoms worsen at any time (NICE antimicrobial prescribing for acute sinusitis). Starting immediately or after an arbitrary time regardless of symptoms defeats the purpose. Fever alone is not a sufficient trigger without clinical deterioration.,"[""Start it after finishing a course of decongestant"", ""Start it if symptoms do not start to improve within the next 7 days or if they worsen at any time"", ""Start it immediately"", ""Start it after 24 hours regardless of symptoms"", ""Start it only if your temperature exceeds 39°C""]",1,2025-09-16T09:56:57Z,2025-09-16T09:56:57Z
72269ac7-2074-422a-a8de-a4f6cda7735f,MCQ,A 40-year-old man is discharged after elective functional endoscopic sinus surgery (FESS) for chronic rhinosinusitis. Which routine post-operative measure is most appropriate to recommend?,True,Rinse your nose with lots of saline twice a day after surgery to keep it clean and help it heal. You don’t need routine antibiotics.,[],"{""0"": [""Post-FESS nasal care is important to prevent crusting and aid healing.""], ""1"": [""Intranasal steroids are usually continued or restarted early; withholding them is not routine.""], ""2"": [""Topical decongestants are not routinely recommended post-op due to rebound and mucosal effects.""], ""3"": [""Twice-daily large-volume saline irrigation is standard after FESS to clear crusts and improve healing and drug delivery.""], ""4"": [""Routine postoperative oral antibiotics are not indicated without signs of infection.""]}","After functional endoscopic sinus surgery, regular large-volume saline irrigations help clear crusts, reduce inflammation, and improve topical drug penetration. Intranasal corticosteroids are typically continued or reintroduced early unless advised otherwise by the surgeon. Routine oral antibiotics and decongestants are not recommended in the absence of infection. Good postoperative care improves outcomes and symptom control (ENT UK postoperative advice).","[""No nasal care is needed"", ""Avoid intranasal corticosteroids for 6 weeks"", ""Start topical nasal decongestant for 2 weeks"", ""Twice-daily large-volume saline nasal irrigation"", ""A routine 10-day course of oral co-amoxiclav""]",3,2025-09-16T09:56:57Z,2025-09-16T09:56:57Z
6f170479-5ffc-4868-a81d-4bb304395f68,MCQ,"A 3-year-old boy has a 2-day history of right ear pain and fever (38.5°C) following a cold. Otoscopy shows a bulging, erythematous tympanic membrane without otorrhoea. He is systemically well and drinking. His parents request antibiotics. What is the most appropriate initial management?",True,Most ear infections like this get better on their own with pain relief. You watch and come back if it doesn’t improve.,[],"{""0"": [""Systemically well child with uncomplicated acute otitis media should receive analgesia and safety-netting without immediate antibiotics per NICE NG91.""], ""1"": [""Routine ENT referral is unnecessary for typical, self-limiting acute otitis media without complications.""], ""2"": [""Immediate amoxicillin is not indicated as he lacks criteria for antibiotics and is not severely unwell.""], ""3"": [""Co-amoxiclav is not first-line and is reserved for second-line use after treatment failure or specific indications.""], ""4"": [""Oral decongestants are not effective for acute otitis media and are not recommended.""]}","This is uncomplicated acute otitis media in a 3-year-old who is systemically well and has no otorrhoea. NICE NG91 recommends no immediate antibiotics for most children, using regular paracetamol/ibuprofen and safety-netting, with a back-up prescription only if not improving or worsening in 2–3 days. Antibiotics are offered routinely if <2 years with bilateral AOM or with otorrhoea, or if systemically very unwell. Decongestants and routine ENT referral are not advised.","[""Regular paracetamol/ibuprofen and safety-netting without immediate antibiotics"", ""Routine ENT referral within 2 weeks"", ""Oral amoxicillin for 7 days"", ""Immediate oral co-amoxiclav"", ""Oral decongestant for 7 days""]",0,2025-09-16T09:56:57Z,2025-09-16T09:56:57Z
6f170479-5ffc-4868-a81d-4bb304395f68,MCQ,"An 18-month-old girl presents with 24 hours of fever and irritability. Otoscopy shows bilateral bulging, erythematous tympanic membranes. She is otherwise stable. According to UK guidance, what is the most appropriate management?",True,"Because she is under two and both ears are infected, she needs an antibiotic. Amoxicillin for 5 days is the usual choice.",[],"{""0"": [""Intranasal steroids do not treat acute middle-ear infection and are not recommended for AOM.""], ""1"": [""Children under 2 years with bilateral acute otitis media should be offered immediate amoxicillin for 5 days per NICE NG91.""], ""2"": [""Clarithromycin is used if penicillin-allergic, not as first-line when amoxicillin is suitable.""], ""3"": [""Analgesia alone is inappropriate because age <2 with bilateral AOM is an indication for antibiotics.""], ""4"": [""Topical ear drops do not treat AOM with intact tympanic membranes and are not first-line.""]}","Bilateral acute otitis media in a child under 2 meets NICE NG91 criteria for immediate antibiotics. Amoxicillin for 5 days is the first-line oral agent if no penicillin allergy. Analgesia remains important, but antibiotics reduce the risk of complications and shorten symptoms in this subgroup. Intranasal steroids or topical drops have no role in treating AOM with intact tympanic membranes.","[""Intranasal corticosteroid spray"", ""Oral amoxicillin for 5 days"", ""Oral clarithromycin"", ""No antibiotics; analgesia only"", ""Topical antibiotic ear drops""]",1,2025-09-16T09:56:57Z,2025-09-16T09:56:57Z
6f170479-5ffc-4868-a81d-4bb304395f68,MCQ,A 4-year-old boy has ear pain and fever. Otoscopy shows a bulging tympanic membrane with recent spontaneous perforation and purulent otorrhoea. He is otherwise stable. What is the most appropriate first-line antibiotic?,True,Pus coming through a burst eardrum means a stronger infection. Give an oral antibiotic like amoxicillin.,[],"{""0"": [""Co-amoxiclav is not first-line and is reserved for second-line therapy if initial amoxicillin fails or in specific situations.""], ""1"": [""AOM with otorrhoea from a recent perforation should be treated with first-line oral amoxicillin per NICE NG91.""], ""2"": [""Analgesia alone is not sufficient when there is acute otorrhoea from AOM, which warrants antibiotics.""], ""3"": [""Clarithromycin is for penicillin allergy and is not first-line when amoxicillin can be used.""], ""4"": [""Topical acetic acid treats otitis externa, not AOM with perforation, which needs systemic antibiotics.""]}","The presence of purulent otorrhoea following a bulging tympanic membrane indicates acute otitis media with perforation. NICE NG91 advises offering an oral antibiotic in AOM with otorrhoea, with amoxicillin as first-line for 5 days. Co‑amoxiclav is second-line if no response or for specific pathogens. Topical agents are for otitis externa or grommet otorrhoea, not primary AOM with perforation.","[""Oral co-amoxiclav"", ""Oral amoxicillin"", ""Analgesia only; no antibiotics"", ""Oral clarithromycin"", ""Topical acetic acid ear drops""]",1,2025-09-16T09:56:57Z,2025-09-16T09:56:57Z
6f170479-5ffc-4868-a81d-4bb304395f68,MCQ,"A 6-year-old girl has difficulty hearing in class 8 weeks after a cold. No otalgia or fever. Otoscopy shows dull, retracted tympanic membranes with visible air-fluid levels bilaterally. What is the most appropriate initial management?",True,There is sticky fluid behind the eardrum after a cold. Blowing up a special nose balloon can help open the ear tubes while we wait.,[],"{""0"": [""Antibiotics are not indicated for otitis media with effusion, which is not an acute bacterial infection.""], ""1"": [""Intranasal steroids are not routinely recommended for OME due to limited evidence of benefit.""], ""2"": [""Antihistamines do not improve OME and are not recommended.""], ""3"": [""Autoinflation (e.g., nasal balloon) is a recommended initial measure alongside watchful waiting for OME if the child can use it.""], ""4"": [""Urgent ENT referral is unnecessary without red flags; initial community management is appropriate.""]}","This presentation is typical of otitis media with effusion (glue ear) 8 weeks after a cold. First-line management is watchful waiting up to 3 months, with autoinflation using a nasal balloon device if the child can cooperate (NICE CKS OME). Antibiotics, antihistamines, and routine intranasal steroids are not recommended for OME. ENT referral is reserved for persistent cases with significant hearing loss or red flags.","[""Immediate oral amoxicillin"", ""Intranasal steroid spray"", ""Oral antihistamines"", ""Autoinflation with a nasal balloon device"", ""Urgent ENT referral""]",3,2025-09-16T09:56:57Z,2025-09-16T09:56:57Z
6f170479-5ffc-4868-a81d-4bb304395f68,MCQ,A 3-year-old boy has had persistent bilateral hearing difficulty for 4 months following recurrent otitis media with effusion. Audiology shows a bilateral average air conduction threshold of 30 dB with normal bone conduction. What is the most appropriate management?,True,The glue ear has lasted months and is causing clear hearing loss. Putting in tiny tubes (grommets) will let the ears drain and hear better.,[],"{""0"": [""Further watchful waiting is not appropriate as there has been >3 months of bilateral OME with ≥30 dB hearing loss.""], ""1"": [""Intranasal steroids are not recommended for persistent OME with hearing loss.""], ""2"": [""Oral decongestants do not help OME and are not recommended.""], ""3"": [""Bilateral grommets are indicated after >3 months of bilateral OME with average hearing levels ≥25–30 dB and functional impact (NICE guidance).""], ""4"": [""Oral antibiotics are ineffective for persistent OME without acute infection.""]}","This child meets criteria for surgical management of OME: bilateral effusions persisting over 3 months with an average conductive loss of about 30 dB. NICE guidance supports grommet insertion in such cases, particularly with functional hearing difficulties. Medical therapies such as intranasal steroids, decongestants, or antibiotics are not effective for established OME. Prolonged watchful waiting risks ongoing speech, language, and educational impacts.","[""Watchful waiting for a further 6 months"", ""Intranasal beclometasone"", ""Oral decongestants"", ""Bilateral grommet insertion"", ""Oral antibiotics""]",3,2025-09-16T09:56:57Z,2025-09-16T09:56:57Z
6f170479-5ffc-4868-a81d-4bb304395f68,MCQ,A 5-year-old undergoes tympanometry for suspected hearing problems. The tracing is a flat curve (Type B). What is the most likely diagnosis?,True,A flat trace means there is fluid behind the eardrum. That is typical of glue ear.,[],"{""0"": [""Presbycusis is age-related sensorineural loss and does not cause a flat (Type B) tympanogram.""], ""1"": [""A flat (Type B) tympanogram indicates middle-ear effusion consistent with otitis media with effusion.""], ""2"": [""Otosclerosis typically shows a shallow (Type As) tympanogram due to stapes fixation, not Type B.""], ""3"": [""Acute otitis externa affects the ear canal and usually gives a normal tympanogram unless the middle ear is involved.""], ""4"": [""A flat Type B trace reflects abnormal middle-ear compliance, not normal pressure.""]}","Tympanometry Type B (flat) signifies poor middle-ear compliance, most commonly due to fluid in the middle ear. This pattern aligns with otitis media with effusion (glue ear). Otosclerosis often produces a stiff (Type As) tracing, and presbycusis affects the cochlea without altering tympanograms. Normal middle-ear function gives a Type A tracing.","[""Presbycusis"", ""Otitis media with effusion"", ""Otosclerosis"", ""Acute otitis externa"", ""Normal middle ear pressure""]",1,2025-09-16T09:56:57Z,2025-09-16T09:56:57Z
6f170479-5ffc-4868-a81d-4bb304395f68,MCQ,A 7-year-old boy has reduced hearing in his right ear after a recent cold. Weber test lateralises to the right. Rinne test is negative on the right and positive on the left. Otoscopy shows a dull right tympanic membrane. What is the most likely diagnosis?,True,The tests show sound is blocked in the right middle ear. This matches glue ear after a cold.,[],"{""0"": [""Sensorineural loss would give Rinne positive and Weber to the better ear, which is not the case here.""], ""1"": [""Central auditory processing problems do not cause an abnormal Rinne or a dull tympanic membrane.""], ""2"": [""Otitis externa affects the canal and causes pain and discharge, not a dull tympanic membrane with classic conductive test findings.""], ""3"": [""Labyrinthitis causes sensorineural loss with vertigo, and Rinne would be positive, not negative.""], ""4"": [""Weber to the right with Rinne negative on the right and a dull TM indicates right-sided conductive loss due to middle-ear effusion.""]}","The tuning fork tests show conductive loss on the right: Weber lateralises to the right and Rinne is negative on the right. The dull tympanic membrane after a recent URI supports otitis media with effusion causing conductive hearing loss. Sensorineural conditions (e.g., labyrinthitis) would give Rinne positive and often vertigo. Otitis externa primarily affects the canal and would not explain the dull tympanic membrane finding.","[""Right-sided sensorineural hearing loss"", ""Central auditory processing disorder"", ""Otitis externa of the right ear"", ""Acute labyrinthitis"", ""Conductive hearing loss due to middle ear effusion on the right""]",4,2025-09-16T09:56:57Z,2025-09-16T09:56:57Z
6f170479-5ffc-4868-a81d-4bb304395f68,MCQ,"A 7-year-old girl has 5 days of ear pain and fever. She now has swelling and erythema behind the right ear, with protrusion of the auricle and marked tenderness over the mastoid. What is the most appropriate next step?",True,This is a dangerous ear infection behind the ear bone. She needs to go to hospital now for drip antibiotics and specialist care.,[],"{""0"": [""Oral antibiotics with delayed review are unsafe in suspected mastoiditis with post-auricular swelling and protruding pinna.""], ""1"": [""Acute mastoiditis requires urgent hospital admission for IV antibiotics and ENT assessment, with possible surgical drainage.""], ""2"": [""CT may be needed, but imaging must be arranged urgently in hospital, not as a routine 2-week request.""], ""3"": [""Incision and drainage should not be attempted in primary care due to the risk and need for specialist surgery.""], ""4"": [""Outpatient ENT review is inadequate because this is a surgical emergency requiring inpatient care.""]}","Post-auricular swelling, erythema, and protrusion of the auricle in a child with recent AOM suggests acute mastoiditis. This is a complication that requires urgent hospital admission for IV antibiotics and ENT assessment. Imaging, if needed, is organised acutely in secondary care. Delay risks intracranial spread and other serious complications.","[""Start oral amoxicillin and review in 48 hours"", ""Urgent hospital admission for IV antibiotics and ENT assessment"", ""Request CT temporal bones within 2 weeks"", ""Attempt incision and drainage in primary care"", ""Arrange same-day urgent outpatient ENT clinic""]",1,2025-09-16T09:56:57Z,2025-09-16T09:56:57Z
6f170479-5ffc-4868-a81d-4bb304395f68,MCQ,A 10-year-old boy with acute otitis media develops sudden right facial weakness affecting the forehead and mouth. What is the most appropriate action?,True,The ear infection has affected the facial nerve. He needs to go to hospital urgently for strong antibiotics and ENT care.,[],"{""0"": [""Facial nerve palsy complicating acute otitis media needs emergency admission for IV antibiotics and urgent ENT review.""], ""1"": [""Neurology clinic is inappropriate because this is an otological emergency linked to infection.""], ""2"": [""Reassurance and delayed review risk worsening infection and nerve damage.""], ""3"": [""Steroids alone are for idiopathic Bell’s palsy and are not appropriate when AOM is the cause.""], ""4"": [""Antivirals are not indicated for AOM-related facial palsy and would delay necessary IV antibiotics and ENT management.""]}","Acute lower motor neuron facial palsy during AOM indicates a serious otological complication. Management is urgent hospital admission for IV antibiotics and ENT-led assessment, with consideration of myringotomy or mastoid surgery if required. Steroids alone for Bell’s palsy are not appropriate here, and antivirals have no role. Prompt treatment reduces the risk of permanent nerve injury and intracranial complications.","[""Emergency hospital admission for ENT review and IV antibiotics"", ""Urgent neurology outpatient referral"", ""Reassure and review in one week"", ""Start prednisolone 50 mg daily"", ""Start aciclovir and arrange routine ENT referral""]",0,2025-09-16T09:56:57Z,2025-09-16T09:56:57Z
6f170479-5ffc-4868-a81d-4bb304395f68,MCQ,"A 24-year-old man has persistent, foul-smelling right-sided otorrhoea and hearing loss for several months. Otoscopy reveals an attic retraction pocket with keratin debris. What is the most appropriate management?",True,This looks like a dangerous skin growth in the ear that can eat nearby bone. He needs to see ENT urgently for specialist treatment.,[],"{""0"": [""Topical aminoglycosides risk ototoxicity with possible perforation and should not be started in primary care for suspected cholesteatoma.""], ""1"": [""Short-course oral amoxicillin will not treat cholesteatoma and delays proper management.""], ""2"": [""Ear syringing is contraindicated with suspected cholesteatoma or perforation due to risk of harm.""], ""3"": [""Attic retraction with keratin debris and foul otorrhoea suggests cholesteatoma, warranting urgent ENT referral for surgical management.""], ""4"": [""Audiology alone is inadequate and misses the need for timely surgical ENT assessment.""]}","An attic retraction pocket with keratin debris, persistent malodorous discharge, and hearing loss is classic for cholesteatoma. This is a locally destructive lesion with risks of ossicular erosion and intracranial complications, requiring urgent ENT assessment for imaging and surgical planning. Topical aminoglycosides should not be started in primary care where a perforation or cholesteatoma is suspected. Antibiotics or syringing will not resolve the underlying disease.","[""Topical aminoglycoside drops in primary care"", ""Oral amoxicillin for 7 days"", ""Ear syringing"", ""Urgent ENT referral for suspected cholesteatoma"", ""Routine audiology only""]",3,2025-09-16T09:56:57Z,2025-09-16T09:56:57Z
6f170479-5ffc-4868-a81d-4bb304395f68,MCQ,A 3-year-old with bilateral grommets develops purulent otorrhoea from the left ear. He is otherwise well. What is the most appropriate first-line management?,True,Ear drops go straight to the infection and work best here. Medicine by mouth isn’t needed if the child is well.,[],"{""0"": [""Topical quinolone ear drops are first-line for grommet otorrhoea as they deliver high local antibiotic levels safely through the tube.""], ""1"": [""Intranasal steroids do not treat middle-ear infection or grommet-related otorrhoea.""], ""2"": [""Purulent otorrhoea should be treated to hasten resolution and prevent persistent infection rather than observed alone.""], ""3"": [""Oral antibiotics are not needed first-line when topical drops are effective and the child is otherwise well.""], ""4"": [""Broad-spectrum oral therapy is unnecessary in simple grommet otorrhoea without systemic features.""]}","In a child with ventilation tubes and purulent otorrhoea who is otherwise well, topical antibiotic ear drops (e.g., ciprofloxacin/ofloxacin) are the preferred first-line treatment. They achieve high local concentrations in the middle ear via the grommet and avoid systemic adverse effects. Oral antibiotics are reserved for systemic illness, failure of topical therapy, or complications. Keep the ear dry and avoid ototoxic aminoglycosides unless under specialist advice. This approach aligns with UK practice and antimicrobial stewardship principles (NICE NG91/CKS).","[""Topical ciprofloxacin ear drops"", ""Intranasal mometasone"", ""No treatment; observe only"", ""Oral amoxicillin"", ""Oral co-amoxiclav""]",0,2025-09-16T09:56:57Z,2025-09-16T09:56:57Z
6f170479-5ffc-4868-a81d-4bb304395f68,MCQ,A 28-year-old man presents with acute otitis media and a small tympanic membrane perforation with otorrhoea. He has severe otalgia but is otherwise stable. What is the most appropriate management?,True,"Because the eardrum has a hole and there is pus, antibiotic tablets and keeping the ear dry are needed. Ear drops like gentamicin can harm hearing when there’s a hole.",[],"{""0"": [""Swimming can worsen infection and should be avoided with a perforation and otorrhoea.""], ""1"": [""AOM with tympanic membrane perforation and discharge warrants oral antibiotics and keeping the ear dry per NICE NG91.""], ""2"": [""Topical gentamicin is contraindicated with a perforated drum due to ototoxicity risk and is not first-line.""], ""3"": [""Otorrhoea from AOM indicates antibiotics rather than self-care alone.""], ""4"": [""There are no neurological red flags requiring urgent MRI in this stable presentation.""]}","Acute otitis media with a small perforation and discharge is an indication for oral antibiotics; amoxicillin is first-line unless allergic (NICE NG91). Advise water precautions to keep the ear dry during healing. Avoid topical aminoglycoside drops with a perforated drum because of ototoxicity risk. Self-care alone is insufficient when there is otorrhoea, and urgent imaging is unnecessary without signs of complications. Provide adequate analgesia alongside antibiotics.","[""Advise regular swimming to help clear debris"", ""Oral amoxicillin and keep the ear dry"", ""Prescribe topical gentamicin ear drops"", ""Self-care only; no antibiotics"", ""Urgent MRI head""]",1,2025-09-16T09:56:57Z,2025-09-16T09:56:57Z
6f170479-5ffc-4868-a81d-4bb304395f68,MCQ,A 30-year-old woman with 36 hours of mild ear pain and low-grade fever is diagnosed with acute otitis media. She is systemically well and prefers to avoid antibiotics if possible. What is the most appropriate approach?,True,"Because it’s mild, we can wait with pain relief and only use antibiotics if it doesn’t get better. You’ll know when to use them because we give clear safety advice.",[],"{""0"": [""Immediate antibiotics are not needed in mild, systemically well AOM when the patient prefers to avoid them.""], ""1"": [""ENT referral is not indicated for uncomplicated early AOM that usually resolves spontaneously.""], ""2"": [""A back-up prescription with analgesia and safety-netting is appropriate for mild AOM in a well adult (NICE NG91).""], ""3"": [""Co-amoxiclav is broader than necessary and not first-line for uncomplicated AOM.""], ""4"": [""Intranasal steroids do not improve outcomes in uncomplicated AOM.""]}","For systemically well adults with mild acute otitis media, NICE NG91 supports a no-antibiotic or back-up (delayed) antibiotic strategy. Provide effective analgesia (paracetamol/ibuprofen) and advise on when to start the prescription if symptoms do not improve within 3 days or worsen. This respects patient preference and antimicrobial stewardship while ensuring safety. Broad-spectrum agents and intranasal steroids are unnecessary in this scenario.","[""Immediate clarithromycin"", ""Routine ENT referral"", ""Provide a back-up antibiotic prescription with safety-netting and analgesia"", ""Immediate co-amoxiclav"", ""Intranasal steroid spray""]",2,2025-09-16T09:56:57Z,2025-09-16T09:56:57Z
6f170479-5ffc-4868-a81d-4bb304395f68,MCQ,"A 6-year-old boy with acute otitis media becomes drowsy with severe headache, photophobia, and neck stiffness. What is the most appropriate next step?",True,These are danger signs for a serious brain infection. Call an ambulance to go to hospital now for strong antibiotics.,[],"{""0"": [""Oral antibiotics and delayed review are inappropriate when there are red flags for intracranial complications.""], ""1"": [""Lumbar puncture should not be performed in primary care and may be unsafe before hospital assessment.""], ""2"": [""Ordering imaging from primary care delays urgent treatment and transfer in a potentially life-threatening situation.""], ""3"": [""Waiting for swab results would dangerously delay necessary urgent therapy.""], ""4"": [""Red flags of meningitis or intracranial spread mandate urgent hospital transfer for IV antibiotics and specialist paediatric assessment (NICE NG91).""]}","Drowsiness, severe headache, photophobia and neck stiffness in a child with AOM suggest meningitis or intracranial spread. This is a medical emergency requiring urgent ambulance transfer for hospital assessment and IV antibiotics. Primary care lumbar puncture or arranging imaging would delay essential treatment and may be unsafe. Oral therapy and watchful waiting are inappropriate. NICE NG91 advises urgent referral when serious complications are suspected.","[""Start oral co-amoxiclav and review in 24 hours"", ""Perform lumbar puncture in primary care"", ""Book same-day CT head without contrast from primary care"", ""Delay treatment pending ear swab results"", ""Arrange urgent ambulance transfer for IV antibiotics and paediatric assessment""]",4,2025-09-16T09:56:57Z,2025-09-16T09:56:57Z
